               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.055007,            0.082535,             0.03302,               0.576,             0.43031,             0.44535,             0.22994,            0.052665,            0.054101,            0.022082,           0.0055942,           0.0055942,           0.0055942
                 150,            0.054922,            0.082575,            0.032812,             0.58283,             0.42732,             0.44546,             0.23004,            0.052663,            0.054096,            0.022062,           0.0055471,           0.0055471,           0.0055471
                 151,            0.054892,            0.082393,            0.032848,             0.58597,             0.42686,             0.44579,              0.2303,            0.052651,            0.054094,            0.022048,              0.0055,              0.0055,              0.0055
                 152,            0.054914,            0.082631,            0.032803,              0.5888,             0.42565,             0.44637,             0.23071,            0.052642,            0.054092,            0.022031,           0.0054529,           0.0054529,           0.0054529
                 153,            0.054867,            0.082727,            0.032752,             0.58519,             0.42773,             0.44671,             0.23069,            0.052637,            0.054095,            0.022012,           0.0054058,           0.0054058,           0.0054058
                 154,            0.054876,             0.08262,            0.032719,             0.58293,             0.42966,             0.44709,             0.23079,            0.052635,            0.054088,            0.021992,           0.0053587,           0.0053587,           0.0053587
                 155,            0.054836,             0.08254,             0.03256,             0.57993,             0.43156,             0.44739,             0.23116,            0.052576,            0.054078,            0.021969,           0.0053116,           0.0053116,           0.0053116
                 156,            0.054781,            0.082043,            0.032754,             0.57964,             0.43195,             0.44784,              0.2318,            0.052539,            0.054071,            0.021947,           0.0052645,           0.0052645,           0.0052645
                 157,            0.054751,            0.082491,            0.032638,             0.58612,             0.42864,             0.44809,             0.23213,            0.052513,            0.054074,            0.021926,           0.0052174,           0.0052174,           0.0052174
                 158,            0.054697,            0.082366,            0.032625,             0.58777,             0.42863,             0.44857,             0.23251,            0.052488,            0.054069,            0.021901,           0.0051704,           0.0051704,           0.0051704
                 159,            0.054707,            0.082354,            0.032502,             0.59222,             0.42742,             0.44907,             0.23324,             0.05243,             0.05406,            0.021874,           0.0051234,           0.0051234,           0.0051234
                 160,            0.054633,            0.082258,            0.032341,             0.59441,             0.42641,             0.44953,             0.23374,            0.052409,             0.05405,            0.021849,           0.0050765,           0.0050765,           0.0050765
                 161,            0.054551,             0.08201,            0.032333,             0.58674,             0.43033,             0.44984,             0.23403,            0.052392,            0.054043,            0.021827,           0.0050296,           0.0050296,           0.0050296
                 162,            0.054616,            0.082581,            0.032346,             0.58687,             0.43131,             0.45033,             0.23423,            0.052378,            0.054034,            0.021803,           0.0049828,           0.0049828,           0.0049828
                 163,             0.05453,            0.082124,            0.032223,             0.58698,             0.43207,             0.45075,             0.23475,            0.052366,            0.054022,            0.021783,            0.004936,            0.004936,            0.004936
                 164,            0.054517,            0.082301,            0.032197,             0.59486,             0.42942,             0.45139,             0.23466,            0.052389,            0.054008,            0.021755,           0.0048893,           0.0048893,           0.0048893
                 165,            0.054461,            0.081879,            0.032185,             0.58051,             0.43648,             0.45159,             0.23463,            0.052403,             0.05399,            0.021725,           0.0048426,           0.0048426,           0.0048426
                 166,            0.054465,            0.082467,            0.032141,              0.6057,             0.42413,             0.45189,             0.23465,            0.052406,            0.053986,            0.021707,            0.004796,            0.004796,            0.004796
                 167,            0.054492,            0.082174,            0.032096,                0.59,             0.43178,             0.45193,              0.2347,            0.052413,            0.053982,            0.021689,           0.0047495,           0.0047495,           0.0047495
                 168,            0.054416,            0.082026,            0.032017,              0.5942,             0.43049,             0.45227,             0.23493,            0.052385,            0.053966,            0.021669,           0.0047031,           0.0047031,           0.0047031
                 169,            0.054434,            0.082126,            0.032058,             0.59728,             0.42956,             0.45271,             0.23519,            0.052371,            0.053945,            0.021645,           0.0046568,           0.0046568,           0.0046568
                 170,            0.054374,            0.081963,            0.031933,             0.58701,              0.4349,             0.45314,              0.2355,             0.05236,            0.053934,            0.021626,           0.0046105,           0.0046105,           0.0046105
                 171,            0.054256,            0.081953,            0.031857,             0.58803,             0.43525,             0.45351,             0.23569,            0.052362,            0.053933,            0.021606,           0.0045644,           0.0045644,           0.0045644
                 172,             0.05434,            0.082374,            0.031894,             0.59012,             0.43443,             0.45393,             0.23607,            0.052336,            0.053931,            0.021589,           0.0045184,           0.0045184,           0.0045184
                 173,            0.054305,            0.082034,            0.031822,             0.58319,             0.43844,             0.45434,             0.23643,            0.052302,            0.053919,            0.021563,           0.0044724,           0.0044724,           0.0044724
                 174,            0.054224,            0.081958,            0.031878,              0.5807,             0.44036,             0.45478,              0.2366,            0.052301,            0.053908,            0.021543,           0.0044266,           0.0044266,           0.0044266
                 175,            0.054193,            0.081935,            0.031625,             0.57837,             0.44176,             0.45512,             0.23692,            0.052273,             0.05389,            0.021527,           0.0043809,           0.0043809,           0.0043809
                 176,            0.054168,            0.081511,             0.03157,             0.59113,             0.43573,             0.45568,             0.23737,            0.052239,            0.053878,            0.021503,           0.0043353,           0.0043353,           0.0043353
                 177,            0.054125,            0.081723,            0.031723,             0.58985,             0.43602,             0.45594,             0.23764,            0.052241,            0.053859,            0.021486,           0.0042899,           0.0042899,           0.0042899
                 178,            0.054032,            0.081722,            0.031697,             0.60006,             0.43124,             0.45615,              0.2376,            0.052244,            0.053851,            0.021474,           0.0042445,           0.0042445,           0.0042445
                 179,            0.054047,            0.081937,            0.031528,              0.5792,             0.44307,             0.45659,             0.23793,            0.052217,            0.053841,            0.021454,           0.0041994,           0.0041994,           0.0041994
                 180,            0.054027,            0.081726,            0.031439,             0.59434,             0.43544,             0.45709,              0.2385,            0.052189,             0.05383,            0.021436,           0.0041543,           0.0041543,           0.0041543
                 181,            0.053941,            0.081486,            0.031376,             0.58614,              0.4401,              0.4575,             0.23877,             0.05217,             0.05382,            0.021419,           0.0041094,           0.0041094,           0.0041094
                 182,            0.053969,            0.081816,            0.031307,             0.58692,             0.44025,             0.45767,             0.23906,            0.052153,            0.053804,            0.021397,           0.0040647,           0.0040647,           0.0040647
                 183,            0.053969,            0.081852,            0.031285,             0.57957,             0.44487,             0.45815,              0.2393,            0.052129,             0.05379,            0.021375,           0.0040201,           0.0040201,           0.0040201
                 184,            0.053891,            0.081765,            0.031281,             0.58212,             0.44347,             0.45852,             0.24015,            0.052071,            0.053772,            0.021352,           0.0039757,           0.0039757,           0.0039757
                 185,            0.053963,            0.081674,            0.031242,             0.59156,             0.43842,             0.45915,             0.24066,            0.052058,            0.053762,            0.021331,           0.0039314,           0.0039314,           0.0039314
                 186,            0.053827,            0.081439,            0.031145,             0.58674,             0.44147,             0.45952,             0.24094,            0.052047,            0.053754,            0.021319,           0.0038873,           0.0038873,           0.0038873
                 187,            0.053796,            0.081672,            0.031061,             0.57922,             0.44614,             0.45986,             0.24113,            0.052038,            0.053741,            0.021297,           0.0038434,           0.0038434,           0.0038434
                 188,            0.053743,            0.081529,            0.031025,             0.57983,             0.44637,             0.46015,             0.24145,            0.052003,            0.053735,            0.021277,           0.0037997,           0.0037997,           0.0037997
                 189,            0.053701,            0.081571,            0.031139,             0.59981,             0.43683,             0.46026,             0.24143,            0.052003,            0.053729,            0.021262,           0.0037562,           0.0037562,           0.0037562
                 190,            0.053815,            0.081831,            0.030928,             0.60465,             0.43475,             0.46053,              0.2414,            0.052023,            0.053723,            0.021247,           0.0037128,           0.0037128,           0.0037128
                 191,            0.053623,            0.081243,            0.030812,             0.60104,             0.43722,             0.46085,             0.24169,            0.051996,            0.053717,            0.021224,           0.0036697,           0.0036697,           0.0036697
                 192,            0.053692,             0.08134,            0.030769,             0.58907,              0.4432,             0.46094,             0.24197,             0.05199,            0.053708,            0.021203,           0.0036267,           0.0036267,           0.0036267
                 193,            0.053621,            0.081625,            0.030725,             0.59291,             0.44129,             0.46113,             0.24243,            0.051948,            0.053693,            0.021187,            0.003584,            0.003584,            0.003584
                 194,            0.053561,            0.081572,            0.030651,             0.59632,             0.43961,             0.46149,             0.24272,            0.051929,            0.053684,            0.021165,           0.0035415,           0.0035415,           0.0035415
                 195,            0.053552,            0.081341,            0.030717,             0.60638,             0.43509,             0.46169,             0.24313,            0.051895,            0.053679,            0.021141,           0.0034991,           0.0034991,           0.0034991
                 196,            0.053498,             0.08108,            0.030552,             0.60216,             0.43751,             0.46205,             0.24324,            0.051911,            0.053666,            0.021126,            0.003457,            0.003457,            0.003457
                 197,            0.053403,            0.081405,            0.030488,             0.60226,             0.43814,             0.46265,             0.24391,            0.051866,            0.053651,            0.021105,           0.0034152,           0.0034152,           0.0034152
                 198,            0.053384,            0.081022,             0.03053,              0.6055,             0.43729,             0.46309,             0.24404,            0.051881,             0.05365,            0.021077,           0.0033735,           0.0033735,           0.0033735
                 199,            0.053399,            0.080912,            0.030442,             0.59572,             0.44234,             0.46331,             0.24418,            0.051873,            0.053647,            0.021054,           0.0033321,           0.0033321,           0.0033321
                 200,            0.053355,            0.081112,            0.030367,             0.59722,             0.44164,             0.46349,             0.24437,             0.05187,            0.053641,            0.021031,           0.0032909,           0.0032909,           0.0032909
                 201,            0.053346,            0.080819,            0.030322,             0.59011,             0.44528,             0.46375,              0.2447,            0.051842,            0.053636,            0.021008,             0.00325,             0.00325,             0.00325
                 202,            0.053243,            0.080873,            0.030325,             0.60509,             0.43799,             0.46402,             0.24509,            0.051809,            0.053627,             0.02099,           0.0032093,           0.0032093,           0.0032093
                 203,            0.053292,             0.08122,            0.030356,             0.60605,             0.43803,             0.46443,             0.24539,            0.051792,            0.053618,            0.020977,           0.0031689,           0.0031689,           0.0031689
                 204,            0.053196,            0.080994,            0.030127,             0.60482,             0.43906,             0.46464,             0.24553,            0.051781,            0.053607,            0.020964,           0.0031287,           0.0031287,           0.0031287
                 205,            0.053172,            0.081258,            0.030187,             0.60255,             0.44089,             0.46479,             0.24564,            0.051754,            0.053602,             0.02095,           0.0030888,           0.0030888,           0.0030888
                 206,            0.053146,            0.080802,            0.030136,             0.60941,             0.43787,              0.4652,             0.24608,            0.051727,            0.053589,             0.02093,           0.0030491,           0.0030491,           0.0030491
                 207,            0.053076,            0.081137,            0.030061,             0.58979,             0.44847,             0.46574,              0.2464,            0.051708,            0.053567,            0.020903,           0.0030097,           0.0030097,           0.0030097
                 208,            0.053117,            0.081129,            0.029996,             0.59364,             0.44688,             0.46626,             0.24662,            0.051708,            0.053556,            0.020881,           0.0029706,           0.0029706,           0.0029706
                 209,             0.05307,            0.080803,            0.029937,             0.59565,             0.44613,             0.46647,             0.24712,            0.051678,            0.053532,            0.020862,           0.0029318,           0.0029318,           0.0029318
                 210,            0.052981,            0.080821,            0.029826,             0.59974,             0.44443,             0.46657,             0.24739,            0.051669,            0.053531,            0.020843,           0.0028932,           0.0028932,           0.0028932
                 211,            0.053044,            0.080733,            0.029782,             0.60329,             0.44309,             0.46685,             0.24749,             0.05165,            0.053523,            0.020829,            0.002855,            0.002855,            0.002855
                 212,            0.052899,            0.080792,            0.029812,             0.60094,             0.44499,              0.4674,             0.24788,            0.051622,            0.053507,            0.020808,            0.002817,            0.002817,            0.002817
                 213,            0.052905,            0.080782,            0.029509,             0.59751,             0.44755,             0.46782,             0.24834,            0.051588,            0.053497,            0.020787,           0.0027793,           0.0027793,           0.0027793
                 214,            0.052983,             0.08089,            0.029632,             0.60935,             0.44203,             0.46837,             0.24894,            0.051552,            0.053482,            0.020763,           0.0027419,           0.0027419,           0.0027419
                 215,            0.052795,            0.080579,            0.029594,             0.60548,             0.44419,             0.46892,             0.24912,            0.051565,            0.053467,            0.020746,           0.0027048,           0.0027048,           0.0027048
                 216,            0.052774,            0.080635,            0.029428,             0.60888,             0.44293,             0.46909,             0.24919,            0.051547,            0.053449,            0.020734,           0.0026681,           0.0026681,           0.0026681
                 217,            0.052738,            0.080451,            0.029344,             0.60627,              0.4441,             0.46937,             0.24927,            0.051554,            0.053435,            0.020725,           0.0026316,           0.0026316,           0.0026316
                 218,            0.052732,            0.080685,              0.0294,             0.60124,             0.44708,             0.46998,             0.24977,            0.051519,            0.053424,            0.020705,           0.0025954,           0.0025954,           0.0025954
                 219,            0.052712,            0.080432,            0.029429,             0.60481,             0.44552,             0.47036,             0.25014,            0.051509,            0.053413,            0.020686,           0.0025596,           0.0025596,           0.0025596
                 220,            0.052691,            0.080708,            0.029292,             0.60517,             0.44574,             0.47066,             0.25051,             0.05149,              0.0534,            0.020667,           0.0025241,           0.0025241,           0.0025241
                 221,            0.052663,            0.080734,            0.029168,             0.60748,             0.44516,             0.47091,             0.25053,            0.051481,            0.053394,            0.020646,           0.0024889,           0.0024889,           0.0024889
                 222,            0.052563,            0.080321,            0.029221,             0.60015,             0.44891,             0.47097,             0.25085,            0.051467,            0.053377,             0.02063,           0.0024541,           0.0024541,           0.0024541
                 223,             0.05257,              0.0804,            0.029025,             0.59564,             0.45116,             0.47116,             0.25113,            0.051441,            0.053371,            0.020611,           0.0024195,           0.0024195,           0.0024195
                 224,            0.052492,            0.080643,            0.029069,             0.60279,             0.44867,             0.47166,             0.25129,            0.051448,            0.053354,            0.020598,           0.0023854,           0.0023854,           0.0023854
                 225,             0.05246,            0.080256,            0.029052,             0.59948,             0.45095,             0.47196,               0.251,            0.051474,            0.053346,             0.02058,           0.0023515,           0.0023515,           0.0023515
                 226,            0.052458,            0.080177,            0.028994,             0.60397,             0.44837,             0.47227,             0.25124,            0.051472,            0.053335,             0.02056,            0.002318,            0.002318,            0.002318
                 227,            0.052369,            0.080063,            0.028855,             0.60149,             0.44932,             0.47235,             0.25136,             0.05145,            0.053326,            0.020547,           0.0022849,           0.0022849,           0.0022849
                 228,            0.052315,            0.080033,            0.028874,             0.60294,             0.44959,             0.47304,             0.25194,            0.051416,            0.053318,            0.020532,           0.0022521,           0.0022521,           0.0022521
                 229,            0.052343,            0.080327,            0.028856,             0.58476,             0.45336,             0.47326,             0.25226,             0.05139,            0.053308,            0.020522,           0.0022196,           0.0022196,           0.0022196
                 230,            0.052308,            0.079888,            0.028861,             0.61233,              0.4457,             0.47362,             0.25268,            0.051355,            0.053301,            0.020512,           0.0021876,           0.0021876,           0.0021876
                 231,            0.052264,            0.079962,            0.028676,             0.60437,             0.44995,             0.47368,             0.25279,            0.051369,            0.053287,            0.020498,           0.0021558,           0.0021558,           0.0021558
                 232,            0.052197,            0.079939,            0.028728,             0.61416,             0.44528,             0.47398,             0.25275,            0.051381,            0.053275,            0.020484,           0.0021245,           0.0021245,           0.0021245
                 233,            0.052312,            0.080343,            0.028663,             0.58673,             0.45366,             0.47439,             0.25272,            0.051388,            0.053266,            0.020468,           0.0020935,           0.0020935,           0.0020935
                 234,            0.052128,            0.079977,            0.028447,             0.58614,             0.45436,             0.47473,             0.25289,            0.051391,            0.053265,            0.020455,           0.0020629,           0.0020629,           0.0020629
                 235,            0.052084,             0.07971,            0.028546,             0.59216,             0.45169,             0.47532,             0.25347,            0.051369,            0.053262,            0.020439,           0.0020327,           0.0020327,           0.0020327
                 236,            0.052115,            0.080035,            0.028482,             0.59788,             0.44896,             0.47559,             0.25397,            0.051323,            0.053254,            0.020428,           0.0020028,           0.0020028,           0.0020028
                 237,             0.05203,             0.07989,            0.028356,              0.5941,             0.45115,             0.47569,             0.25432,            0.051283,            0.053253,            0.020415,           0.0019734,           0.0019734,           0.0019734
                 238,             0.05203,            0.079955,            0.028429,             0.60331,             0.44691,             0.47586,             0.25433,            0.051265,            0.053252,            0.020397,           0.0019443,           0.0019443,           0.0019443
                 239,            0.052011,            0.079809,            0.028298,             0.60502,             0.44642,             0.47613,             0.25468,            0.051243,            0.053254,            0.020386,           0.0019156,           0.0019156,           0.0019156
                 240,            0.051958,            0.079718,            0.028245,             0.60468,             0.44659,             0.47641,             0.25516,            0.051219,            0.053251,            0.020371,           0.0018873,           0.0018873,           0.0018873
                 241,             0.05192,            0.079869,            0.028231,             0.60282,             0.44819,             0.47692,             0.25555,            0.051187,            0.053242,            0.020361,           0.0018594,           0.0018594,           0.0018594
                 242,            0.051916,            0.079763,            0.028159,              0.5963,             0.45216,             0.47692,             0.25567,            0.051184,            0.053226,            0.020348,           0.0018319,           0.0018319,           0.0018319
                 243,             0.05175,              0.0793,            0.028079,              0.5941,             0.45332,             0.47727,             0.25619,            0.051157,            0.053207,            0.020337,           0.0018048,           0.0018048,           0.0018048
                 244,            0.051839,            0.079694,            0.027979,             0.59448,             0.45337,             0.47758,             0.25651,            0.051145,            0.053193,            0.020328,           0.0017781,           0.0017781,           0.0017781
                 245,            0.051762,            0.079724,            0.028065,             0.60152,             0.44997,             0.47776,              0.2568,             0.05113,            0.053189,            0.020318,           0.0017519,           0.0017519,           0.0017519
                 246,            0.051719,            0.079608,             0.02792,             0.60173,             0.45039,             0.47793,             0.25676,            0.051146,            0.053184,              0.0203,            0.001726,            0.001726,            0.001726
                 247,            0.051694,            0.079254,             0.02788,             0.61319,             0.44515,             0.47812,             0.25689,            0.051139,            0.053182,            0.020284,           0.0017005,           0.0017005,           0.0017005
                 248,             0.05178,            0.079545,            0.027769,             0.60626,             0.44929,              0.4784,             0.25686,            0.051152,             0.05318,            0.020265,           0.0016755,           0.0016755,           0.0016755
                 249,            0.051667,            0.079711,            0.027699,             0.60147,             0.45151,             0.47835,             0.25703,            0.051144,            0.053171,            0.020253,           0.0016509,           0.0016509,           0.0016509
                 250,            0.051655,            0.079429,            0.027715,             0.59491,             0.45511,             0.47854,             0.25728,            0.051134,            0.053172,            0.020235,           0.0016267,           0.0016267,           0.0016267
                 251,            0.051597,            0.079069,            0.027687,             0.60381,             0.45101,              0.4788,              0.2574,            0.051127,            0.053169,            0.020227,           0.0016029,           0.0016029,           0.0016029
                 252,             0.05156,            0.079209,            0.027602,             0.60773,             0.44943,             0.47928,             0.25793,            0.051094,            0.053152,            0.020215,           0.0015795,           0.0015795,           0.0015795
                 253,            0.051543,            0.079328,            0.027598,             0.60514,             0.45097,             0.47973,             0.25794,            0.051094,            0.053136,            0.020199,           0.0015566,           0.0015566,           0.0015566
                 254,            0.051508,            0.079237,            0.027619,             0.60112,             0.45303,             0.47993,             0.25787,            0.051113,            0.053127,            0.020189,           0.0015341,           0.0015341,           0.0015341
                 255,            0.051428,            0.079189,            0.027429,             0.60115,             0.45371,             0.48036,             0.25797,            0.051097,             0.05312,            0.020177,           0.0015121,           0.0015121,           0.0015121
                 256,            0.051477,            0.079255,            0.027422,             0.60145,               0.454,             0.48078,             0.25831,              0.0511,            0.053112,            0.020163,           0.0014905,           0.0014905,           0.0014905
                 257,            0.051401,            0.079268,            0.027313,             0.60573,             0.45195,             0.48106,             0.25839,              0.0511,            0.053106,            0.020148,           0.0014693,           0.0014693,           0.0014693
                 258,            0.051371,            0.079156,            0.027295,             0.61131,             0.44969,             0.48118,             0.25827,            0.051109,            0.053097,            0.020133,           0.0014486,           0.0014486,           0.0014486
                 259,            0.051334,            0.079069,            0.027262,             0.60836,             0.45099,             0.48108,             0.25833,            0.051099,            0.053094,            0.020121,           0.0014283,           0.0014283,           0.0014283
                 260,            0.051288,            0.079061,            0.027307,             0.60634,             0.45256,             0.48124,             0.25859,            0.051082,            0.053093,            0.020108,           0.0014084,           0.0014084,           0.0014084
                 261,            0.051256,            0.078925,            0.027194,             0.60721,             0.45257,              0.4816,             0.25889,            0.051048,             0.05309,            0.020098,            0.001389,            0.001389,            0.001389
                 262,            0.051275,            0.079178,            0.027204,             0.59773,             0.45738,             0.48181,             0.25913,            0.051039,            0.053084,            0.020086,           0.0013701,           0.0013701,           0.0013701
                 263,            0.051254,            0.078855,            0.027151,              0.6002,             0.45584,              0.4819,             0.25934,            0.051036,            0.053075,            0.020079,           0.0013516,           0.0013516,           0.0013516
                 264,            0.051247,            0.079013,            0.027153,             0.60569,             0.45341,             0.48216,             0.25972,            0.051013,            0.053075,            0.020072,           0.0013336,           0.0013336,           0.0013336
                 265,            0.051215,             0.07896,            0.027112,             0.60441,             0.45512,             0.48255,             0.26007,             0.05098,            0.053059,            0.020063,            0.001316,            0.001316,            0.001316
                 266,            0.051141,            0.079018,            0.027121,             0.60108,              0.4573,             0.48257,             0.26025,            0.050964,            0.053052,            0.020054,           0.0012989,           0.0012989,           0.0012989
                 267,            0.051128,             0.07883,            0.027004,             0.61023,             0.45306,             0.48275,             0.26029,            0.050959,            0.053046,             0.02004,           0.0012822,           0.0012822,           0.0012822
                 268,            0.051142,            0.079008,             0.02704,             0.61609,             0.45054,             0.48318,             0.26064,            0.050927,            0.053038,            0.020026,            0.001266,            0.001266,            0.001266
                 269,            0.051092,            0.078917,             0.02688,             0.60702,             0.45478,             0.48343,             0.26088,            0.050902,            0.053028,            0.020011,           0.0012503,           0.0012503,           0.0012503
                 270,            0.051101,            0.078708,            0.026883,             0.61047,             0.45365,             0.48353,             0.26103,            0.050873,            0.053023,            0.019997,            0.001235,            0.001235,            0.001235
                 271,            0.050982,            0.078529,            0.026854,             0.59965,             0.45987,             0.48395,             0.26146,            0.050838,            0.053027,            0.019982,           0.0012202,           0.0012202,           0.0012202
                 272,            0.050973,            0.079118,            0.026771,             0.59525,             0.46231,             0.48396,              0.2615,            0.050828,            0.053028,            0.019971,           0.0012059,           0.0012059,           0.0012059
                 273,            0.050989,            0.078479,            0.026638,              0.6066,             0.45678,             0.48399,              0.2615,            0.050828,            0.053021,            0.019956,           0.0011921,           0.0011921,           0.0011921
                 274,               0.051,            0.078897,            0.026535,             0.60719,             0.45702,             0.48422,             0.26167,            0.050834,            0.053014,            0.019952,           0.0011787,           0.0011787,           0.0011787
                 275,            0.050875,            0.078635,             0.02666,             0.60664,             0.45744,             0.48427,              0.2617,            0.050824,             0.05301,            0.019949,           0.0011658,           0.0011658,           0.0011658
                 276,            0.050948,            0.078767,            0.026677,             0.60591,             0.45735,             0.48455,             0.26206,            0.050793,            0.053004,            0.019942,           0.0011533,           0.0011533,           0.0011533
                 277,             0.05093,            0.078718,            0.026598,             0.60838,             0.45647,             0.48463,             0.26218,            0.050787,            0.053002,            0.019934,           0.0011414,           0.0011414,           0.0011414
                 278,            0.050834,            0.078525,            0.026613,             0.59444,             0.46402,             0.48458,             0.26213,            0.050779,            0.052994,            0.019928,           0.0011299,           0.0011299,           0.0011299
                 279,            0.050813,            0.078419,            0.026577,             0.60764,             0.45702,             0.48472,             0.26244,            0.050751,            0.052991,            0.019922,           0.0011189,           0.0011189,           0.0011189
                 280,            0.050779,            0.078533,            0.026576,             0.59777,             0.46256,             0.48503,             0.26299,            0.050699,             0.05298,             0.01992,           0.0011084,           0.0011084,           0.0011084
                 281,            0.050842,            0.078553,            0.026552,             0.60115,             0.46068,             0.48511,             0.26327,            0.050667,             0.05297,            0.019916,           0.0010983,           0.0010983,           0.0010983
                 282,            0.050794,            0.078773,            0.026436,             0.59349,             0.46533,             0.48537,             0.26355,            0.050637,            0.052965,             0.01991,           0.0010888,           0.0010888,           0.0010888
                 283,             0.05078,            0.078409,            0.026455,             0.61209,             0.45607,              0.4856,             0.26391,            0.050616,            0.052959,            0.019907,           0.0010797,           0.0010797,           0.0010797
                 284,            0.050825,            0.078599,            0.026463,             0.60694,             0.45846,             0.48574,              0.2644,            0.050581,            0.052961,             0.01991,           0.0010711,           0.0010711,           0.0010711
                 285,            0.050783,             0.07839,            0.026403,              0.6155,             0.45437,             0.48563,             0.26433,            0.050594,            0.052957,            0.019917,            0.001063,            0.001063,            0.001063
                 286,            0.050827,            0.078703,            0.026339,             0.62013,             0.45386,             0.48594,             0.26443,            0.050591,            0.052957,            0.019915,           0.0010554,           0.0010554,           0.0010554
                 287,            0.050748,            0.078416,            0.026355,             0.61889,             0.45485,             0.48601,             0.26463,            0.050599,            0.052952,            0.019907,           0.0010483,           0.0010483,           0.0010483
                 288,            0.050734,             0.07827,            0.026439,             0.60594,             0.46247,               0.486,              0.2647,            0.050603,            0.052943,            0.019895,           0.0010416,           0.0010416,           0.0010416
                 289,            0.050723,            0.078555,            0.026394,             0.60502,             0.46236,             0.48625,             0.26502,             0.05058,            0.052935,            0.019886,           0.0010355,           0.0010355,           0.0010355
                 290,            0.050726,            0.078385,            0.026301,             0.61125,             0.45893,             0.48644,             0.26502,            0.050575,            0.052927,            0.019878,           0.0010298,           0.0010298,           0.0010298
                 291,            0.050693,            0.078613,            0.026272,             0.61218,             0.45892,             0.48643,             0.26515,            0.050561,            0.052927,             0.01987,           0.0010247,           0.0010247,           0.0010247
                 292,            0.050668,            0.078506,            0.026352,             0.60661,              0.4621,             0.48668,             0.26539,            0.050565,            0.052921,            0.019868,             0.00102,             0.00102,             0.00102
                 293,             0.05071,            0.078477,            0.026315,             0.60237,             0.46444,             0.48691,             0.26572,            0.050552,            0.052915,            0.019858,           0.0010158,           0.0010158,           0.0010158
                 294,             0.05066,            0.078453,            0.026277,             0.61108,             0.46009,             0.48701,             0.26579,            0.050561,            0.052915,             0.01985,           0.0010121,           0.0010121,           0.0010121
                 295,            0.050686,            0.078164,            0.026337,             0.60202,             0.46485,             0.48715,             0.26564,            0.050576,            0.052921,            0.019848,           0.0010089,           0.0010089,           0.0010089
                 296,             0.05071,            0.078393,            0.026269,             0.61266,             0.45988,             0.48724,             0.26539,            0.050602,            0.052924,            0.019845,           0.0010062,           0.0010062,           0.0010062
                 297,             0.05068,            0.078411,            0.026129,              0.6071,             0.46266,             0.48729,             0.26563,            0.050588,            0.052912,            0.019834,           0.0010039,           0.0010039,           0.0010039
                 298,            0.050661,            0.078152,            0.026187,             0.60216,             0.46338,             0.48714,             0.26545,            0.050603,            0.052918,            0.019834,           0.0010022,           0.0010022,           0.0010022
                 299,            0.050735,            0.078621,            0.026188,             0.60124,             0.46428,             0.48712,             0.26538,            0.050615,            0.052921,            0.019831,            0.001001,            0.001001,            0.001001
